4164	1663	0.295569
4014	4228	0.102961
1653	3623	0.0936051
4849	1701	0.645299
1488	4326	0.152593
535	1762	0.365969
2365	4084	0.529445
2126	4191	0.216946
4164	1825	0.295569
1725	4467	0.530774
2710	1253	0.612858
2204	4189	0.334438
1320	4987	0.2646
5052	646	0.381557
2710	1607	0.237858
2710	521	0.196192
2234	2528	0.197682
4164	3135	0.295569
3374	5213	0.296847
4075	955	0.526017
4075	1118	0.192683
1488	4185	0.14426
773	1185	0.101826
3947	1350	0.531331
2284	720	0.188707
2204	3737	0.584438
4550	2651	0.212083
3029	258	0.528603
773	3698	0.518492
2126	593	0.223196
2244	5060	0.520228
5052	4623	0.21489
3638	83	0.310943
2741	3380	0.266197
1653	4779	0.114438
1902	1132	0.596076
2365	5177	0.100873
664	3062	0.268186
3638	1864	0.310943
4952	1336	0.389714
4916	3006	0.0634526
2654	730	0.124936
5052	3556	0.194057
4562	2887	0.140821
378	1510	0.283878
1653	1577	0.0936051
1902	3155	0.158576
5112	996	0.517986
619	4239	0.202435
1725	4575	0.0570898
