2041	5003	0.117869
2061	5003	0.111319
2126	5003	0.200874
1076	5003	0.13663
2204	5003	0.0933664
4480	5003	0.0863682
2710	5003	0.121787
619	5003	0.139935
4952	5003	0.148643
1902	5003	0.105005
1488	5003	0.119855
5052	5003	0.140486
535	5003	0.124897
2234	5003	0.106611
948	5003	0.125213
4849	5003	0.154228
3638	5003	0.153205
4910	5003	0.188051
976	5003	0.145763
1320	5003	0.106862
4550	5003	0.121011
1217	5003	0.114437
3802	5003	0.0951187
1326	5003	0.0922659
4562	5003	0.0664161
474	5003	0.0991158
2654	5003	0.0505314
2365	5003	0.0383731
2041	4544	0.118374
2061	4544	0.111824
2126	4544	0.20138
2204	4544	0.0938718
4480	4544	0.0868736
2710	4544	0.122292
619	4544	0.14044
4952	4544	0.149148
1902	4544	0.10551
1488	4544	0.120361
3802	4544	0.0956241
2365	4544	0.0388785
1326	4544	0.0927713
3374	4544	0.0562811
948	4544	0.125718
976	4544	0.146268
4910	4544	0.188557
3638	4544	0.15371
1320	4544	0.107367
4550	4544	0.121517
4849	4544	0.154733
2654	4544	0.0510368
