2126	6	0.691946
2126	8	0.691946
2126	37	0.691946
2126	40	0.691946
2126	82	0.691946
2126	330	0.691946
2126	665	0.691946
2126	1328	0.691946
2126	2664	0.691946
2126	2657	0.691946
2126	2659	0.691946
2126	2660	0.691946
2126	1327	0.691946
2126	2655	0.691946
2126	2646	0.691946
2126	1315	0.691946
2126	2639	0.691946
2126	2626	0.691946
2126	2634	0.691946
2126	160	0.691946
2126	162	0.691946
2126	324	0.691946
2126	2622	0.691946
2126	2624	0.691946
2126	5241	0.691946
2126	5236	0.691946
2126	1306	0.691946
2126	5231	0.691946
2126	1301	0.691946
2126	5222	0.691946
2126	2605	0.691946
2126	5205	0.691946
2126	5208	0.691946
2126	647	0.691946
2126	2597	0.691946
2126	2599	0.691946
2126	2600	0.691946
2126	5191	0.691946
2126	5192	0.691946
2126	1291	0.691946
2126	1294	0.691946
2126	2593	0.691946
2126	2590	0.691946
2126	5178	0.691946
2126	2586	0.691946
2126	5163	0.691946
2126	5168	0.691946
2126	5165	0.691946
2126	155	0.691946
2126	315	0.691946
